text,label
Kate Middleton Is “Less than Pleased” with Prince William’s Ski-Trip Behavior,1
Pamela Anderson and Julian Assange: Details emerge on their unlikely relationship,1
Britney Spears Steals The NYE Show With A Sizzling Performance Of ‘Work B*tch’ — Watch,1
George Clooney Rented Private Island For Amal Clooney Birthday?,1
Fox News accidentally puts up a poll graphic that shows how they are the least trusted network,1
Caitlyn Jenner Desperate to Be A Mom: Her Plans To Adopt Baby Boy,1
Anne Heche Wants Ellen DeGeneres Back?,1
BREAKING: Supreme Court Issues Its First Bench Warrant Ever,1
Caitlyn Jenner to Publish a Memoir About Her Transformation,1
Kim Kardashian West Is a Manager in the Making on Kardashians,1
Analyzing Every Song on Taylor Swift's Reputation,1
"BREAKING: FBI Just Raided The White House, 6 People Thrown Out",1
Justin Bieber and Finace Hailey Baldwin Want to Tie the Knot Next Year,1
Rihanna & Hassan Jameel’s Passionate Breakups & Makeups Explained — What’s Really Going On,1
Brooklyn Beckham Has Reportedly Dropped Out Of A US College Due To “Homesickness”,1
IS WENDY WILLIAMS GOING TO REHAB?! :: CELEBSGO,1
Prince William and Kate Middleton warn Prince Charles and Camilla to stay away from Prince Louis,1
"Caitlyn Jenner's Memoir Reportedly Lands Movie Adaptation, Rob Lowe May Play Her",1
"Taylor Swift, Joe Alwyn Hold Hands on Dinner Date in London",1
Blake Shelton: He’s Terrified Miranda Lambert Will Always Be ‘Singing About Him’,1
"Jennifer Garner watches helplessly as Ben Affleck returns to womanizing ways, reports say",1
Kourtney Kardashian moves on from Younes Bendjima by FaceTiming another man,1
Trump's assertion left wing protesters just as violent as white supremacists in Charlottesville sets off firestorm,1
Caitlyn Jenner Reportedly Giving Kylie A $50K Push Present To Get Plastic Surgery After Birth,1
“Gay People Should Wear Specially-Colored Clothes To Warn Straight People”,1
Selena Gomez Really Wants A Kiss From Justin Bieber On New Year’s Eve!,1
Beyonce’s rep slams reports that Beyonce’s lips are not all-natural preggo-lips,1
WE WILL RIOT! Michelle Obama’s Mom Will Receive $160k Every Year Out Of Taxpayers’ Pockets!,1
Jenna Dewan Says Her Divorce From Channing Tatum Was “a Positive Thing”,1
Elon Musk admits pain since split from Amber Heard,1
Mel Gibson: Hollywood Is ‘Den Of Parasites’ Who ‘Feast On Blood Of Kids’,1
Star Bodies! Get Gwen Stefani's Rock Hard Abs With 3 Simple Exercises,1
Jennifer Garner Braves The Rain To Run Errands After Ben Affleck Reunion,1
Brad Pitt vs. the Rumor Mill: Why He's the Target of Even More Wild Stories Than Usual,1
Be Very Afraid,1
Meghan Markle Helped Prince Harry Kick a Life-threatening Habit (Video),1
"Brad Pitt and Angelina Jolie's divorce and custody proceedings stall again, plus more news",1
Brad Pitt and Jennifer Aniston might see each other at film festival,1
Is Demi Lovato Upset About Meghan Trainor Performing The 'Smurfs' Movie Song?,1
"Jennifer Lopez speaks out about the future, marriage and the very real impact of positive mantras",1
"Like Every Mom, Kylie Jenner Struggles with Post-Baby Body Insecurities",1
Robert Pattinson & Kristen Stewart Would ‘Love’ To See A ‘Twilight’ Reboot After 10th Anniversary,1
Insecure Ben Stiller’s Extreme Paranoia Leads To Divorce,1
Kevin Hart Relives His Cheating Scandal By Playing Himself in J. Cole Music Video,1
"Move Over, Kris Jenner! Kim Kardashian Takes Over as Kylie, Khloe, Kourtney & Kendall's Manager While Their Mom Is Sick on Kardashians",1
Taylor Swift & Joe Alwyn: Why He Didn’t Join Her At Billboard Awards & They Are Both ‘Happier’ For It,1
Angela Kardashian Angela Kardashian,1
Plan B? Kim Kardashian Says She’s Begging Her Little Sister Khloe To Carry Her Third Baby,1
Celebrity Pastor Rich Wilkerson Jr. Praises Justin Bieber for Having a 'Heart of Gold',1
Joaquin Phoenix and Rooney Mara 'found love' while shooting biblical epic,1
Harry Styles' Style Icon? Shania Twain!,1
10% of fish across sushi restaurants not as labelled,1
Dying 78 Year Old CIA Agent Admits To Killing Marilyn Monroe,1
Kris Jenner Is Furious Over Caitlyn Jenner’s Memoir: “None of It Makes Sense” (VIDEO),1
Miley Cyrus Is Liam Hemsworth’s “Cash Cow”?,1
Tom Cruise ‘Envious’ And ‘Furious’ Over Katie Holmes And Jamie Foxx? Doesn’t Look Like It,1
Patrick Dempsey: Why I Called Off My Divorce to Jillian Dempsey,1
Andy Samberg Mocks Justin Bieber in 'Popstar' Trailer,1
Taylor Swift Loved Being Able To Support Selena Gomez & New Music: They’re Always ‘Connected’,1
Khloe Kardashian Done,1
"Kylie Jenner family mural has Scott Disck, not Tristan Thompson",1
Cindy Crawford's daughter Kaia Gerber wears a wig after dining with Harry Styles,1
Heres your first terrifying look at Zac Efron as a serial killer Ted Bundy,1
Ryan Seacrest is Kelly Ripa's new co-host on 'Live',1
Here's What Really Happened When JFK Jr. Met Princess Diana,1
The Truth About Brad Pitt and Angelina Jolie's Divorce,1
Jennifer Lopez Talks Marriage and Alex Rodriguez,1
Jennifer Aniston Leans on ‘Friends’ Co-Star Courteney Cox After Justin Theroux Split,1
Taylor Swift calls Kim Kardashian a bully – and fans call BS!,1
Kim Kardashian & Kanye West Named Their Daughter Elle V. West & Here’s Why,1
Kanye West Admits He Was 'Hurt' When JAY-Z and Beyonce Missed His and Kim Kardashian's Wedding,1
Angelina Jolie Buys $25 Million L.A. Mansion: Prepping For Wedding? — See Pics Inside,1
Exclusive: Idris Elba has a Kate Winslet dream in 'Mountain Between Us',1
"Lady Gaga, Taylor Kinney Split After Five Years Together",1
Prince George Is Reportedly Getting More Security Following an ISIS Threat,1
Jennifer Hudson Teases R.Kelly-Assisted 'It's Your World': Listen,1
Faith Hill Throat Cancer Panic!,1
Angelina Jolie ‘Terrified’ Brad Pitt Will Start Dating Again: She’s ‘Very Jealous’,1
WATCH: Jimmy Kimmel Reveals Details of His Son's Heart Surgery Video,1
Denzel Washington: With Trump we avoided war with Russia and Orwellian Police State,1
See Birthday Boy Robert Pattinson Transform Through the Years,1
Angelina Jolie About What Her Kids Will Read Online About Her,1
Kendall & Kylie Jenner: Why They’re Urging Caitlyn Not To Do Nude Pictorial,1
Meghan Markle and Prince Harry: Royal wedding started family feud,1
Nina and ian dating 2012,1
"Venus Williams vs. Garbine Muguruza, Wimbledon 2017: Time, TV schedule and live stream for women's final",1
Head Of NFL Fines Steeler Teammates $1 MILLION Each!,1
"Angelina Jolie's Unhealthy Eating, Sleeping Habits Not True, Report Says",1
Reese Witherspoon-Jennifer Aniston Apple Drama Replaces Showrunners,1
"No, Katie Holmes Did Not Spend $20,000 To Fix Teeth, Star Confirms Signed On For ‘Ocean’s Eight’ Cast",1
‘Grow The F**k Up!’ Sofia Slams Kourtney’s ‘Crap’ Over Spending Time With Her Kids,1
Van Jones to Kim Kardashian: Is Trump using you?,1
Democrat Maxine Waters Has Shown Up To Only 10% Of Congressional Meetings For 35 YEARS,1
Justin Bieber Caught Partying On Grammys Night After Skipping ‘Despacito’ Performance,1
Rihanna 'feels sexy and more confident with new curves',1
Brad Pitt Now Moonlighting in the Furniture Business,1
DIDDY CREEPING??? Caught On A DATE . . . With A WHITE WOMAN!!!,1
Brody Jenner's wedding,1
Is Taylor Swift Extending An Olive Branch To Katy Perry? She Gets A ‘Pass’ On Reputation,1
Eva Longoria Has Never Looked Happier at 43: Inside Her Road to Motherhood,1
"Angelina Jolie’s ‘Secret Shopping Fix’ Is Not Target, Source Says",1
"Mystery Man (Dream Man, #1)",1
Scott Disick Furious Over Kourtney’s ‘Classless’ PDA & Planning Revenge Shoot With Sofia Richie,1
Chris Martin Made Drunken Phone Call To Win Back Jennifer Lawrence?,1
Taylor Swift Jealous Of Harry Styles,1
Ben Affleck Reportedly Begging Jennifer Garner For Second Shot At Love: Will She Go Back To Him?,1
Blake Shelton’s Secret Late Night Calls To Miranda,1
"Celebrities React: Donald Trump Press Conference Speech Bashing Media, Bragging About Administration – Gossip Cop",1
Khloe Kardashian seems to have well and truly shut down Tristan Thompson marriage rumours,1
Melissa McCarthy On Why She 'Roots For' Online Trolls,1
How Tina Fey messed up ‘Mean Girls’ musical,1
Kate Middleton’s wedding surprise for Meghan Markle,1
Rihanna Cut Out Of ‘ Ocean ’ s Eight ’,1
Is EVERYONE in the family copying Kim? Now Bruce Jenner shows rather feminine nails,1
Ellen DeGeneres cuddles up to wife Portia de Rossi on Instagram,1
Kelly Ripa and Michael Strahan Feud Details,1
Travis Scott Hangs Out With Blac Chyna During ‘Flirty’ Night Out — Should Kylie Be Worried?,1
Tom Cruise,1
Gwen Stefani Top Of 2017  Expecting Twins With Blake Shelton,1
How Caitlyn Jenner Is Secretly Fighting Trump’s White House on Transgender Rights,1
Jennifer Aniston and Justin Theroux: The Real Reason This Celebrity Couple Split Up,1
Is Kylie Jenner Pregnant Again With Baby #2? New Rumors She's Expecting Again With Travis Scott,1
Olivia Wilde and Jason Sudeikis Are Getting Married,1
Justin Bieber Explains His 'Pee Pants' Stain: 'Water Spilled on My D--- Area',1
Justin Bieber RUINS Selena Gomez Reunion? – Kendall Jenner QUITS Modeling? (Rumor Patrol) & video,1
A Timeline of the Complicated Relationship Between Taylor Swift and Kim Kardashian West,1
"Chris Brown, Soulja Boy Feud Over Karreuche Tran",1
Did Kris Jenner Pay Travis Scott $4 Million To Step Up For Kylie Jenner? New Report Claims Yes,1
"what the Duchess thinks about love, work and happiness",1
Jennifer Aniston’s emotional interview after split from Justin,1
Back Together? Jennifer Garner & Ben Affleck Caught Getting Super Flirty During Church Visit,1
Ashton Kutcher Rocked By Danny Masterson Firing: ‘He’s Trying To Protect The Show’,1
"Everything Will Smith, Jada Pinkett Smith Have Said About Marriage",1
Dina Lohan Drops More Details on Lindsay’s Upcoming Reality Show,1
Brad Pitt Is Reportedly Ready For Neri Oxman To Meet His Kids! How Will Angelina Jolie React?,1
Angelina Jolie and Brad Pitt divorce: how actress fit into the clan,1
French-Canadian mother finds a weird solution to save Ellen Degeneres and Portia de Rossi marriage,1
Kelly Clarkson Clogged Toilet At Victorian Mansion?,1
The Story Behind Rihanna’s Epic Coachella Wardrobe,1
The Basketball Diaries (1995),1
Brad Pitt Dating Rumors: Actor's Rep Denies Rumors of Romance With Halle Berry,1
Christine Taylor on Wikinow,1
Rob Pattinson Still ‘Cares Deeply’ For Kristen Stewart — Getting Back Together After Party Reunion?,1
2017 Emmy Nominees List: See All the Nominations – Variety,1
Hoda Kotb Named to Replace Matt Lauer as Co-Anchor of NBC’s ‘Today’,1
"Meryl Streep’s strong speech against Donald Trump at Golden Globes gets thumbs-up from Hollywood, Bollywood",1
Blake Shelton Is People’s Sexiest Man Alive for 2017,1
Hollywood gender pay gap revealed: Find out who are the highest paid stars,1
"Brad Pitt, Angelina Jolie Reach Summer Custody Agreement",1
"Tyga Insists His Age Difference With Kylie Jenner Doesn't Matter, Talks Blac Chyna and Not Dealing in Hate",1
Selena Gomez’s “Complicated” Relationship With Her Mom Reportedly Goes Beyond the Justin Bieber Drama,1
Jim Carrey: Hollywood Elites ‘Eat Whole Babies’ For Christmas,1
Iggy Azeala’s Warning To Khloe Kardashian: Tristan Thompson Will Cheat On You,1
Miley Cyrus and Liam Hemsworth Still Together Despite Breakup Rumor (Exclusive),1
Leo DiCaprio teases first pic of him and Brad Pitt looking like retro honeys in their new film,1
Here's Tom Hiddleston Gushing About Taylor Swift a Month Ago,1
"Kim Kardashian ""Feels like a Single Mom"" While Kanye West Is Promoting His Album",1
"Meghan, Duchess of Sussex",1
Fake news and fake history of family separation,1
"Democrats go full TYRANNY: Now demand nationwide gun confiscation from law-abiding Americans… at gunpoint, of course",1
"Mila Kunis addresses ‘upsetting’ divorce, pregnancy rumors",1
Nicole Kidman Pregnant  Report,1
Gwen Stefani Seeks Comfort From Blake Shelton As Her Las Vegas Show Reportedly Tanks,1
Khloe Kardashian NOT Getting Lip Injections During Pregnancy  Despite Report,1
"Brad Pitt Vowing ‘To Stay Celibate’ Amid Angelina Jolie Divorce Is Not True, Reports ‘Gossip Cop’",1
Nicole Kidman: a stay at home Sunday girl,1
Inside Scott Disick's Unique Relationship With the Kardashian Family as Kourtney's Co-Parent on Kardashians,1
Sarah Jessica Parker is being shamed for looking '80 years old' — but there's a bigger problem,1
Amber Rose Asked Club Not To Play Songs By Her Exes,1
Christina Aguilera Engaged to Boyfriend Matt Rutler!,1
Michael Strahan vs. Kelly Ripa and 8 Other Celebs Who Didn't Get Along on Set,1
Jessica Simpson confirms her second baby bump,1
Report: Generous George Clooney Under FBI Investigation for Money Laundering,1
Katy Perry ends six year beef with Calvin Harris,1
Kendall Jenner Shades Scott Disick Over Photo With Sofia Richie and His Kids,1
Khloe Kardashian Reportedly Rushed To Hospital With Pregnancy Complications — Is She Ok?,1
Nicole Kidman: All Her Stunning Looks on the Cannes Red Carpet | Cannes 2017,1
"Mel B: I'm Seeking Treatment After Relationship 'Turmoil,' Messy Divorce",1
"Cher says musical about her life didn’t want to make her gouge her eyes out. That’s good, right?",1
Oprah Winfrey says she is waiting for 'sign from God' to run for US president,1
"Khloé Kardashian Trademarks ""Koko"" Name for Makeup Collection",1
Selena Gomez Justin Bieber Best Kisser Ever,1
US REPORT: Jennifer Aniston confronts Justin Theroux's lover Emma Stone,1
Bruce Springsteen,1
Robert Pattinson in new relationship: Report,1
Taylor Swift Jealous Of Harry Styles Dunkirk,1
"Brad Pitt, Jennifer Aniston met secretly in London?",1
"Meghan Marke, Prince Harry's Marriage Not On The Rocks After Royal Wedding",1
Reports suggest Miley Cyrus and Liam Hemsworth have called off their wedding again — and it's apparently because of a disagreement over having kids,1
Nicole Kidman on the one thing she and Keith Urban won't do,1
Nicole Kidman  Keith Urban Getting  413 Million Divorce,1
Kim Kardashian EATS Human Flesh For Ritual?! (Rumor Patrol),1
EXCLUSIVE: Nicole Kidman and Keith Urban are moving back to Australia,1
Meghan Markle Is Not Having a Maid of Honor — and Here's Why,1
Shiloh’s plea to Jennifer Aniston: Can I call you Mummy?,1
Tom Cruise's Response to Katie Holmes and Jamie Foxx's Relationship Is Very Tom Cruise-y (REPORT),1
Kim Kardashian Wants You to Know That Wasn't Cocaine You Saw on Her Snapchat,1
Date night?! Katie Holmes goes for dinner with a mystery man,1
Are Dakota Johnson and Chris Martin Dating?,1
Drake Bella Hadid Secretly Dating,1
Taylor Kinney has a new girlfriend after Lady Gaga split,1
Vito Schnabel Shares His Heartbreak Over Heidi Klum Split,1
Justin Theroux and Selena Gomez ‘falling for each other’ post-Jen Aniston split,1
Justin Bieber Destroys Gossip Site Over Bogus Selena Gomez Church Story,1
Trump has a long and warm relationship with Oprah that helped springboard his presidential ambitions,1
Katy Perry Accidentally Let It Slip That She's Dating Orlando Bloom ... Again,1
Kim Kardashian's bizarre defence of 'free thinking' Kanye West amid desperate attempts to fix damage caused by Donald Trump support,1
“New Girl”show is suffering when co-stars Zooey & Jake’s feud on the set…Not having an affair then why such fight? Is it because of Zooey’s pregnancy mood swings? – Married Biography,1
Ariel Winter Levi Meaden Derailed,1
Sandra Bullock Reveals Current Views on Marriage After Adopting Second Child,1
Has Taylor Swift Become the Cersei Lannister of Pop Music?,1
Kylie Jenner Has Major Regrets Over Pregnancy With Travis Scott — It Should Have Been Tyga’s Baby,1
Could Trump Win The Nobel Peace Prize? Peace in Korean Peninsula Would Be Significant Foreign Policy Achievement,1
"Jennifer Lopez, Alex Rodriguez Getting Plastic Surgery Together?",1
"Caking Memes, Mariah Memes, Carey Memes",1
SPECIAL REPORT: GEORGIA BECOMES FIRST STATE TO BAN MUSLIM CULTURE IN HISTORIC MOVE TO RESTORE WESTERN VALUES!,1
Miley Cyrus Thanks Mike Will Made-It On Fourth Anniversary Of 'We Can’t Stop',1
Drake Is Already Trying to Win Back Jennifer Lopez After Alex Rodriguez's Cheating Scandal,1
Katie Holmes: PREGNANT With Jamie Foxx's Baby?!,1
Robert Pattinson Charlie Hunnam Lost City Of Z,1
Jennifer Lopez And Alex Rodriguez Headed For A Split? Inside Her Demands For A Ring,1
"Chris Pratt, Amy Poehler Dating?",1
Tim McGraw Asked Faith Hill Out Over A Bowl Of Chicken And Dumplings,1
Ben Affleck & Jennifer Garner Breakout Into Blowout Fight At Son's Game,1
Do we need to know so much about Ben Affleck?,1
Howard Stern grills Jake Gyllenhaal on his Taylor Swift romance,1
Connecting People Through News,1
"OJ Simpson ‘Demanding’ To Meet Khloe Kardashian’s Baby, Per ‘Radar Online’",1
Jennifer Aniston Plastic Surgery- Celebrity Cosmetic Surgeries,1
‘The Voice’ War! Inside Blake Shelton & Kelly Clarkson’s Explosive Backstage Feud,1
"HollywoodLife, MediaTakeOut Spread False Claims About Las Vegas Shooting",1
Chance The Rapper Responds To Donald Trump,1
Jennifer’s Horror: Construction Worker Killed Just Feet From Aniston’s Mansion,1
Is this why Meghan Markle snubbed Pippa Middleton for the Royal Wedding reception?,1
Animal lover Robert Pattinson reveals how his rescue dog became a pampered pooch overnight,1
Zayn Malik: How He Explained New Text Messages From Ex Perrie To Gigi Hadid,1
Everything Kim Kardashian West Has Said About Baby No. 3,1
"Jennifer Garner, 44, tries hard to act unperturbed when asked if she's pregnant with estranged husband Ben Affleck",1
Justin Bieber & Selena Gomez Reportedly Searching For ‘Dream Home’ Together,1
Court Orders Obama To Pay $400 Million In Restitution,1
Jennifer Aniston Justin Theroux Nasty,1
National Enquirer claimed Richard Simmons was transgender. Now he’s suing.,1
"For The Love Of God, Why Can't Anyone Write Kate McKinnon A Good Movie Role?",1
Chrissy Teigen's Complaint About John Legend 'Is Marriage Summed Up In One Tweet',1
"Justin Timberlake NOT Making Secret Calls To Britney Spears, Despite Report",1
Beyonce: Fans Beg Her To ‘Tell Us She’s Pregnant’ After Performance In Bodysuit — See Tweets,1
This Is How Kate Hudson's 7-Inch Golden Globes Haircut Came About,1
Ellen DeGenres’s wife Portia de Rossi slits wrists over marriage problems,1
Carrie Underwood Forced Mike Fisher To Retire For Second Baby?,1
Kim Kardashian ‘Hurt’ By Awkward Exchange With Beyonce — She Wants ‘To Be Friends’,1
149 best Liam Payne images on Pinterest,1
"Leonardo DiCaprio seen cozying up to Al Pacino’s step-daughter, Camila Morrone, during the Eminem show at Coachella",1
Jennifer Aniston Will Always Be Brad Pitt’s ‘Greatest Love’,1
"Angelina Jolie, 'Focused on Healing Her Family,' Splits with Lawyer in Brad Pitt Divorce",1
Avril Lavigne Is 'Mildly Amused' by Resurfaced Death Hoax,1
"Britney Spears mobbed by fans on first visit to Israel, cancels dinner with PM Benjamin Netanyahu- Entertainment News, Firstpost",1
What are the Pentagon Papers,1
"Meghan Markle Prince Harry Wedding: Meghan Markle a 'nervous wreck' before royal wedding, rumours claim",1
'ye' could be Kanye West's most important album,1
Justin Bieber 'caught with mystery blonde' amid Selena Gomez 'break-up',1
HollywoodLife Lies About Beyonce Twins Released From Hospital,1
Model Mom! Caitlyn Hits The Catwalk In Bold Career Move,1
Angelina Jolie Begs Tom Ford For Help Resurrecting Her Career,1
Kourtney Kardashian Picks Kylie Jenner’s Lip Kit Over Kim Kardashian's Contour Sticks,1
A Timeline of Harry Styles & James Corden's 'Late Late Show' Bromance,1
Jennifer Lawrence slammed for hurricane jab at Donald Trump,1
British Vogue Journalist,1
Gwen Stefani Adopted Baby Girl  Report A Year Ago,1
"The Weeknd Reportedly Wants to Have a Baby Girl With Selena Gomez and TBH, That Child Would Be Gorgeous",1
"Kate Middleton age, children and net worth compared to Meghan Markle",1
Blake Shelton Sweetly Puts His Arm Around Gwen Stefani & Carries Apollo On Mother’s Day,1
Beyonce & Kim Kardashian Had An ‘Icy’ Exchange At Serena Williams’ Wedding,1
Stephen Colbert Doesn’t Let Billy Bush Off the Hook,1
Selena Gomez Regrets Fighting With Justin Bieber After Cheating Claims Surface,1
"Katie Holmes, Jamie Foxx Battling Over Prenup?",1
Rihanna Shockingly Reacts To Pregnancy Claims By Involving Future Baby Daddy Hassan Jameel [Rumors],1
‘Mamma Mia! Here We Go Again’ Director Ol Parker on Casting Cher: ‘I Refused to Contemplate Anyone Else’,1
"Kevin Hart Apologizes to Wife, Kids for 'Failed Extortion Attempt' Over Sexually Suggestive Video (UPDATE)",1
Source reveals major update about Brad Pitt's life: 'He's been dating a bit',1
NASA ANNOUNCED THAT IT COMMUNICATED WITH FOUR RACES OF ALIENS,1
Meghan Markle’s on-screen dad shades her real father,1
Elizabeth NOT Blacklisting Blacklisting s Members Of Meghan Markle Family  Despite Report,1
JayZ Dazed  Confused,1
"Kylie Jenner & Travis Scott’s Friends Think They Could Be Secretly Engaged, Reports ‘Hollywood Life’",1
Cindy On Her Real Concern For Kaia,1
Miss Universe Guayana 2016 arrestada con 2kilos en London Airport😱,1
Charles Manson,1
Shapeshifting,1
Celebrities Are Just as Obsessed with the Royal Wedding as We Are,1
Is Demi Lovato Dating Jesse Williams? New Report Claims Sparks Are Flying As They Start Flirting,1
Miley Cyrus: Her Parents’ Advice On Her Future Wedding To Liam Hemsworth,1
"What, Exactly, Is Katie Holmes’s Relationship to Tabloids?",1
Prince Harry & Meghan Markle Relationship Timeline,1
Cindy Crawford,1
Brad Pitt Is Spending Time With Kids While Filming New Movie With Leonardo DiCaprio,1
Why Jamie Foxx and Katie Holmes Still Refuse to Talk About Their Relationship,1
Craig Robinson Drops 50 Pounds,1
George Clooney Has A Magic Touch With Twins — He Sweetly Calms Them When Crying,1
Could Megyn Kelly Replace Savannah Guthrie On 'Today' Show?,1
Was Selena Gomez Betrayed By The Weeknd? Report Claims The ‘Starboy’ Is A ‘Bad Liar’,1
KUWK: Kourtney Is ‘Creeped Out’ By Scott Disick’s GF Sofia Richie Morphing Into Her – Feels Like He’s ‘Manipulating’ The Girl,1
"Liberal Women Hate Me Because Of My “Striking Beauty And Intellect”, Says Kellyanne Conway",1
Robert Pattinson & Kristen Stewart: Is His Ex-Fiancee FKA Twigs Pissed Over Their Reunion?,1
"Inside the Snapchat bloodbath: 60 minutes of terror which left 17 dead, bodies in classrooms and kids 'full of blood'",1
Selena Gomez ‘Chose Happiness’ Over Justin Bieber,1
Taylor Swift's Enemies Joining Forces Against Her? – Gossip Cop,1
Jennifer Aniston’s short marriage to Justin Theroux is over,1
Kim Kardashian Shows Off Her Bikini Body While on Vacation in Turks & Caicos!,1
Angelina Jolie Attending Royal Wedding  Speculation,1
"Mel B clarifies rehab reports: 'No, I’m not an alcoholic. No, I’m not a sex addict.'",1
Jennifer Garner And Josh Duhamel Have Been Secretly Dating For Months,1
Mariah Carey & French Montana Did NOT Flirt In Recording Studio,1
Selena Gomez Delivers Emotional First Performance of 'Wolves' at the AMAs -- Watch!,1
Kris Jenner Comments on Tristan Thompson and Khloe Kardashian After Cheating Scandal,1
David Hasselhoff’s money situation is bleak,1
Mila Kunis Net Worth,1
Nicki Minaj Was 'Joking' About Love Fest with Eminem Despite Social Media Comments: Report,1
Angelina Jolie Hires Crisis Manager Who Inspired Olivia Pope,1
Paris Jackson Strips Down To Play Cards,1
Charlie Sheen says he is HIV-positive,1
Kim Kardashian on Khloé Reconciling with Tristan Thompson: 'She Has to Do What Makes Her Happy',1
Gwen Stefani & Blake Shelton: Romantic Christmas Plans Will Include Sexy ‘Time For Themselves’,1
The real reason Mel B ended her turbulent marriage to Stephen Belafonte revealed,1
"Debunking the week's tabloid stories: July 6, 2018",1
Kate Middleton Calls Off Third Pregnancy Plans: Prince William An Absentee Father?,1
JayZ Secretly Gay  Ridiculous Speculation,1
Really? Rihanna wants to make peace with Chris Brown,1
Angelina's hell as custody battle backfires,1
Feuding Over Friends! Jen ‘Secretly Despises’ Justin’s Creepy Pals,1
Brad Pitt Looking To Buy New Place In LA Arts District Amid Angelina Jolie Romance Rumors,1
Angelina Jolie 'had an affair with her mother's lover',1
Tiffany Haddish Role-Plays Her First Date with Brad Pitt,1
Report: Bradley Cooper Split From Pregnant Girlfriend Irina Shayk,1
Jodie Sweetin Attended 'DWTS' Amid Relapse Reports,1
Carrie Underwood NOT Trapped In Bad Marriage Trapped In Bad Marriage With Mike Fisher  Despite Report,1
"HollywoodLife Can’t Keep Track Of Its Selena Gomez, Niall Horan Fake News Stories",1
"Vanity Fair Magazine (December, 2017) Jennifer Lopez and Alex Rodriguez Cover: Graydon Carter (Editor): 0764920179634: Amazon.com: Books",1
Celebs React to Patriots and Eagles Going to Super Bowl LII,1
"Kelly Ripa, Megyn Kelly “Explosive Showdown” Made Up By Tabloid",1
Troian Bellisario,1
'Game of Thrones' Co-Stars Kit Harington and Rose Leslie Are Engaged,1
Ryan Phillippe on ex-girlfriend's lawsuit: 'Every one of my accuser's allegations is false',1
Barrels removed from Clinton property contain parts from 3 missing women.,1
"Debunking the week's tabloid stories: April 20, 2018",1
Kourtney Kardashian and Younes Bendjima’s Sexy Romance in Pictures,1
"Jennifer Lopez Did Not Get Boob Job, Despite Report",1
Are Amy Schumer and John Mayer Dating?,1
Inside The Rock and Vin Diesel’s ‘Furious’ feud,1
Prince William May Not Live at Kensington Palace Forever,1
"Kardashian Family Banned From Oscar Party Over ‘Drunk,’ Messy Behavior — Report",1
"Britney Spears Did Not Say World Is “Ruled By Pedophiles,” Despite Claim",1
Mariah Carey Launched “Tea”-Themed Merch from Her NYE Meme,1
The Claws Are Out! Mila Kunis’ Nasty ‘Bad Moms’ Feud With Leslie Mann Explodes,1
"‘I tried Kim Kardashian’s diet for two weeks, and the results weren’t what I expected’",1
Jesse Plemons Skipped Kirsten Dunst’s Movie Premiere To Avoid Wedding Questions?,1
Rihanna’s Awkward Exes! Leonardo & Drake Avoid Each Other At Pre-Oscars Bash,1
Jay-Z and Beyonce Don’t Like Kim Kardashian – Will It Ruin Her Relationship with Kanye West?,1
Katie Couric Reveals Whether She Would Return to Host the 'Today' Show,1
"Jennifer Garner's Kids Have Not Met Josh Duhamel, Report Says",1
Kendall Jenner Not The ‘Boss From Hell’ Who Mistreats Her Employees [Debunked],1
Matthew Perry’s Mistaken Identity,1
OJ Simpson called Khloe Kardashian about paternity test,1
Cop Celebrates 9th Anniversary  Reaffirms Commitment To Transparent FactChecking,1
"Last in Queen Elizabeth II's line of corgis dies, says British press",1
Nicole Kidman opens up about two miscarriages,1
5 Reasons Why Tarek El Moussa Will Overcome His Latest Back Injury,1
What I know about women: Joshua Jackson,1
Kevin Hart confesses to cheating on his pregnant wife,1
Chelsea Handler Parties With Jennifer Garner After Getting Dumped By Jennifer Aniston – Ben Affleck Worried?,1
"Stick-Thin & Wasting Away! 150-Lb Jim Carrey Dieting To Death, Pals Fear",1
Amy Schumer Clarifies Those Pregnancy Rumors With a Cocktail in Hand,1
Inside Jennifer Lopez and Alex Rodriguez' lavish 'baecation',1
"What to watch this week: New season of The Librarians,’ Gwen Stefani’s Christmas special",1
Gigi Hadid 'not asking for special treatment' despite burden of awesomely sexy body,1
Rob Kardashian wants Tristan Thompson 'cut off' from family,1
The CNN porn scare is how fake news spreads,1
Los Angeles Magazine,1
Jennifer Aniston: Life and Career: [NEWS] Justin Gives Insight on His Marriage to Jennifer,1
Prince Harry Is House Hunting in Toronto to Live Close to Girlfriend Meghan Markle!,1
Fights over Post-it notes? 'Secret sleepovers' with Brad? Jennifer Aniston's separation leads to bonkers tabloid tales.,1
Dennis Quaid,1
Meghan Markle and Harry show their love in 'COMPLETELY DIFFERENT' ways to William and Kate,1
Jennifer Garner -- No Ring of Truth to Reconciliation with Ben Affleck,1
Atlanta Magazine,1
"Trump administration, politicians and celebrities react to Sean Spicer’s resignation",1
The Secret Life! Ben Stiller & Christine Taylor Had Arguments Over ANOTHER Woman,1
Scott Disick Like Donald Trump Jr Donald Trump,1
Kelly Ripa Leaving ‘Live’? She Feels ‘Betrayed’ By Ryan Seacrest Amid Sexual Harassment Claims,1
Simon Cowell Reportedly to Ban Kids From 'America's Got Talent',1
"David and Victoria Beckham Lead ‘Very Different’ Lives, But It ‘Works for Them’",1
